Title,ID,Cover,Genres,Action and Adventure,Animals,Art,Children,Contemporary,Crime,Death,Dystopian,Espionage,Family,Fantasy,Fiction,Friendship,Health,Historical,Horror,Humor,Legal,Memoir,Murder,Mystery and Detective,Paranormal,Political,Psychological,Relationships,Romance,Self-help,Suspense,Thriller,Travel,War,Women,author,year,total_weeks,first_week,debut_rank,best_rank,Equal-Frequency,success
TOM CLANCY: POINT OF CONTACT,/works/OL20872683W,10193218,"['Fiction', 'Thriller', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Mike Maden,2017,6,2017-07-02,3,3,4.0 < x ≤ 7.0,average
TOM CLANCY: SHADOW OF THE DRAGON,/works/OL21904400W,10512277,"['Fiction', 'Espionage']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marc Cameron,2020,1,2020-12-06,9,9,0.999 < x ≤ 2.0,poor
TOM CLANCY: SUPPORT AND DEFEND,/works/OL21292951W,10814400,"['Thriller', 'Action and Adventure', 'Suspense', 'Fiction', 'Crime', 'War']",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,Mark Greaney,2014,5,2014-08-10,3,3,4.0 < x ≤ 7.0,average
TOM CLANCY: TRUE FAITH AND ALLEGIANCE,/works/OL20248969W,8904780,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mark Greaney,2016,6,2016-12-25,3,3,4.0 < x ≤ 7.0,average
TOMB OF THE GOLDEN BIRD,/works/OL272763W,31380,"['Fiction', 'Women', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Elizabeth Peters,2006,2,2006-04-16,7,7,0.999 < x ≤ 2.0,poor
BIG SKY,/works/OL24201609W,10641235,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kate Atkinson,2019,1,2019-07-14,8,8,0.999 < x ≤ 2.0,poor
TOMORROW WILL BE BETTER,/works/OL275805W,10085241,"['Fiction', 'Historical', 'Family', 'Relationships']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Betty Smith,1948,20,1948-09-05,11,2,13.0 < x ≤ 178.0,excellent
TOO LATE THE PHALAROPE,/works/OL2384131W,425664,"['Fiction', 'Relationships', 'Crime']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Alan Paton,1953,22,1953-09-06,10,2,13.0 < x ≤ 178.0,excellent
TOO MANY GHOSTS,/works/OL4134104W,8902467,"['Fiction', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Paul Gallico,1959,10,1959-11-29,14,11,7.0 < x ≤ 13.0,good
"TOO MUCH, TOO SOON",/works/OL3286311W,4195027,"['Fiction', 'Family']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jacqueline Briskin,1985,7,1985-08-25,13,8,4.0 < x ≤ 7.0,average
TOP SECRET TWENTY-ONE,/works/OL24823149W,11620381,"['Women', 'Mystery and Detective', 'Fiction']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Janet Evanovich,2014,7,2014-07-06,1,1,4.0 < x ≤ 7.0,average
TOPAZ,/works/OL14847878W,7993427,"['Fiction', 'Historical', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Leon Uris,1967,52,1967-10-01,9,1,13.0 < x ≤ 178.0,excellent
TOTAL CONTROL,/works/OL41255W,9297000,"['Fiction', 'Legal', 'Mystery and Detective', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,David Baldacci,1997,12,1997-02-02,8,2,7.0 < x ≤ 13.0,good
TOTAL CONTROL,/works/OL41255W,11020359,"['Fiction', 'Legal', 'Mystery and Detective', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,David Baldacci,1997,12,1997-02-02,8,2,7.0 < x ≤ 13.0,good
TOTAL CONTROL,/works/OL41255W,9384310,"['Fiction', 'Legal', 'Mystery and Detective', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,David Baldacci,1997,12,1997-02-02,8,2,7.0 < x ≤ 13.0,good
TOTAL RECALL,/works/OL60949W,239070,"['Women', 'Suspense', 'Mystery and Detective', 'Fiction']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Sara Paretsky,2001,4,2001-09-23,10,10,2.0 < x ≤ 4.0,mediocre
TOUCH NOT THE CAT,/works/OL213270W,37075,"['Fiction', 'Mystery and Detective', 'Romance', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,Mary Stewart,1976,23,1976-08-08,9,2,13.0 < x ≤ 178.0,excellent
TOUCH NOT THE CAT,/works/OL213270W,4448701,"['Fiction', 'Mystery and Detective', 'Romance', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,Mary Stewart,1976,23,1976-08-08,9,2,13.0 < x ≤ 178.0,excellent
TOUCH NOT THE CAT,/works/OL213270W,7950104,"['Fiction', 'Mystery and Detective', 'Romance', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,Mary Stewart,1976,23,1976-08-08,9,2,13.0 < x ≤ 178.0,excellent
TOUCH THE DEVIL,/works/OL157786W,4279489,"['Fiction', 'Espionage', 'Mystery and Detective']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Jack Higgins,1982,8,1982-08-15,8,8,7.0 < x ≤ 13.0,good
TOUGH COOKIE,/works/OL14911370W,1911012,"['Women', 'Mystery and Detective', 'Fiction']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Diane Mott Davidson,2000,4,2000-03-19,9,9,2.0 < x ≤ 4.0,mediocre
TOUGH CUSTOMER,/works/OL15306077W,9619465,"['Fiction', 'Thriller', 'Mystery and Detective', 'Murder']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Sandra Brown,2010,4,2010-08-29,2,2,2.0 < x ≤ 4.0,mediocre
TOUGH GUYS DONT DANCE,/works/OL1822239W,228141,"['Fiction', 'Relationships', 'Mystery and Detective', 'Murder']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,Norman Mailer,1984,11,1984-08-26,9,4,7.0 < x ≤ 13.0,good
TOWARD THE MORNING,/works/OL5963287W,8346630,"['Fiction', 'Historical']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hervey Allen,1948,15,1948-09-12,11,3,13.0 < x ≤ 178.0,excellent
BIG TROUBLE,/works/OL19810W,271844,"['Action and Adventure', 'Fiction', 'Family', 'Murder', 'Mystery and Detective', 'Humor']",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Dave Barry,1999,5,1999-10-03,11,10,4.0 < x ≤ 7.0,average
BIG TROUBLE,/works/OL19810W,980317,"['Action and Adventure', 'Fiction', 'Family', 'Murder', 'Mystery and Detective', 'Humor']",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Dave Barry,1999,5,1999-10-03,11,10,4.0 < x ≤ 7.0,average
BIG TROUBLE,/works/OL19810W,272150,"['Action and Adventure', 'Fiction', 'Family', 'Murder', 'Mystery and Detective', 'Humor']",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Dave Barry,1999,5,1999-10-03,11,10,4.0 < x ≤ 7.0,average
TOWERS IN THE MIST,/works/OL535190W,8828905,"['Fiction', 'Historical']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elizabeth Goudge,1938,4,1938-06-06,7,5,2.0 < x ≤ 4.0,mediocre
TOWERS IN THE MIST,/works/OL535190W,4768629,"['Fiction', 'Historical']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elizabeth Goudge,1938,4,1938-06-06,7,5,2.0 < x ≤ 4.0,mediocre
TOXIC BACHELORS,/works/OL19734W,240171,"['Friendship', 'Relationships', 'Romance', 'Fiction']",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Danielle Steel,2005,7,2005-11-13,4,4,4.0 < x ≤ 7.0,average
TOXIC GAME,/works/OL19918156W,8740703,"['Paranormal', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Christine Feehan,2019,1,2019-03-31,13,13,0.999 < x ≤ 2.0,poor
TOXIC GAME,/works/OL19918156W,8781397,"['Paranormal', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Christine Feehan,2019,1,2019-03-31,13,13,0.999 < x ≤ 2.0,poor
TOXIN,/works/OL6528721W,271262,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robin Cook,1998,5,1998-04-12,8,6,4.0 < x ≤ 7.0,average
TRACE,/works/OL263802W,496742,"['Suspense', 'Fiction', 'Women', 'Crime', 'Mystery and Detective']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Patricia Cornwell,2004,10,2004-09-26,1,1,7.0 < x ≤ 13.0,good
TRACKS,/works/OL479024W,6513,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louise Erdrich,1988,4,1988-10-09,12,12,2.0 < x ≤ 4.0,mediocre
TRACKS,/works/OL479024W,6792855,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louise Erdrich,1988,4,1988-10-09,12,12,2.0 < x ≤ 4.0,mediocre
TRACKS,/works/OL479024W,8002404,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louise Erdrich,1988,4,1988-10-09,12,12,2.0 < x ≤ 4.0,mediocre
TRADE WIND,/works/OL10645781W,13173490,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M.M. Kaye,1981,9,1981-07-26,10,7,7.0 < x ≤ 13.0,good
TRADER OF SECRETS,/works/OL20891266W,10222055,"['Fiction', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Steve Martini,2011,1,2011-06-19,10,10,0.999 < x ≤ 2.0,poor
BILLY BATHGATE,/works/OL55227W,7965640,"['Fiction', 'Historical']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E. L. Doctorow,1989,12,1989-03-05,8,4,7.0 < x ≤ 13.0,good
BILLY BATHGATE,/works/OL55227W,4068200,"['Fiction', 'Historical']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E. L. Doctorow,1989,12,1989-03-05,8,4,7.0 < x ≤ 13.0,good
BILLY BATHGATE,/works/OL55227W,6299057,"['Fiction', 'Historical']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E. L. Doctorow,1989,12,1989-03-05,8,4,7.0 < x ≤ 13.0,good
TRADING UP,/works/OL2663534W,12726359,"['Fiction', 'Women', 'Contemporary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Candace Bushnell,2003,8,2003-07-20,5,5,7.0 < x ≤ 13.0,good
TRANSATLANTIC,/works/OL17653175W,7926015,"['Fiction', 'Travel']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Colum McCann,2013,2,2013-06-23,13,13,0.999 < x ≤ 2.0,poor
TRANSATLANTIC,/works/OL17653175W,9046177,"['Fiction', 'Travel']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Colum McCann,2013,2,2013-06-23,13,13,0.999 < x ≤ 2.0,poor
TRANSCENDENT KINGDOM,/works/OL20760225W,10401376,"['Fiction', 'Women', 'Family', 'Death']",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Yaa Gyasi,2020,3,2020-09-20,3,3,2.0 < x ≤ 4.0,mediocre
TRANSCENDENT KINGDOM,/works/OL20760225W,10599845,"['Fiction', 'Women', 'Family', 'Death']",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Yaa Gyasi,2020,3,2020-09-20,3,3,2.0 < x ≤ 4.0,mediocre
TRANSCRIPTION,/works/OL24752162W,11496740,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kate Atkinson,2018,2,2018-10-14,4,4,0.999 < x ≤ 2.0,poor
TRANSFER POINT,/works/OL1458214W,6661298,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kathryn Forbes,1947,3,1947-12-21,15,15,2.0 < x ≤ 4.0,mediocre
TRAVELS WITH MY AUNT,/works/OL106069W,1885455,"['Action and Adventure', 'Travel', 'Fiction', 'Women', 'Family', 'Humor']",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Graham Greene,1970,22,1970-02-01,10,2,13.0 < x ≤ 178.0,excellent
TRAVELS WITH MY AUNT,/works/OL106069W,93337,"['Action and Adventure', 'Travel', 'Fiction', 'Women', 'Family', 'Humor']",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Graham Greene,1970,22,1970-02-01,10,2,13.0 < x ≤ 178.0,excellent
TREACHERY IN DEATH,/works/OL15456295W,7890046,"['Women', 'Mystery and Detective', 'Crime', 'Fiction']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,J. D. Robb,2011,4,2011-03-13,1,1,2.0 < x ≤ 4.0,mediocre
TREACHERY IN DEATH,/works/OL15456295W,7400170,"['Women', 'Mystery and Detective', 'Crime', 'Fiction']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,J. D. Robb,2011,4,2011-03-13,1,1,2.0 < x ≤ 4.0,mediocre
TREACHERY IN DEATH,/works/OL15456295W,8011877,"['Women', 'Mystery and Detective', 'Crime', 'Fiction']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,J. D. Robb,2011,4,2011-03-13,1,1,2.0 < x ≤ 4.0,mediocre
TREASON,/works/OL20624681W,9247195,"['Fiction', 'Thriller', 'Action and Adventure']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Stuart Woods,2020,1,2020-01-26,10,10,0.999 < x ≤ 2.0,poor
TREASURE,/works/OL84919W,8231769,"['Fiction', 'Historical', 'Action and Adventure', 'Suspense']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Clive Cussler,1988,18,1988-03-20,4,3,13.0 < x ≤ 178.0,excellent
TREASURE,/works/OL84919W,6633571,"['Fiction', 'Historical', 'Action and Adventure', 'Suspense']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Clive Cussler,1988,18,1988-03-20,4,3,13.0 < x ≤ 178.0,excellent
TREASURE,/works/OL84919W,382318,"['Fiction', 'Historical', 'Action and Adventure', 'Suspense']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Clive Cussler,1988,18,1988-03-20,4,3,13.0 < x ≤ 178.0,excellent
BILLY STRAIGHT,/works/OL12731W,3071374,"['Thriller', 'Suspense', 'Fiction', 'Women', 'Crime', 'Children', 'Murder', 'Psychological', 'Mystery and Detective']",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,Jonathan Kellerman,1999,8,1999-01-17,8,3,7.0 < x ≤ 13.0,good
TREASURE HUNT,/works/OL15626742W,11882861,"['Fiction', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,John Lescroart,2010,1,2010-01-31,8,8,0.999 < x ≤ 2.0,poor
TREASURES,/works/OL66707W,3970613,"['Fiction', 'Family']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Belva Plain,1992,5,1992-03-15,16,8,4.0 < x ≤ 7.0,average
TREE OF SMOKE,/works/OL545415W,1188480,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denis Johnson,2007,1,2007-09-23,6,6,0.999 < x ≤ 2.0,poor
TRIAL,/works/OL7399757W,8342073,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Don M. Mankiewicz,1955,16,1955-01-23,10,5,13.0 < x ≤ 178.0,excellent
TRIAL BY FIRE,/works/OL53329W,3975228,['War'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Harold Coyle,1992,4,1992-03-29,15,11,2.0 < x ≤ 4.0,mediocre
TRIBUTE,/works/OL111539W,6972684,"['Contemporary', 'Thriller', 'Romance', 'Suspense', 'Fiction', 'Family', 'Mystery and Detective']",0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,Nora Roberts,2008,6,2008-07-27,1,1,4.0 < x ≤ 7.0,average
TRIBUTE,/works/OL111539W,8020802,"['Contemporary', 'Thriller', 'Romance', 'Suspense', 'Fiction', 'Family', 'Mystery and Detective']",0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,Nora Roberts,2008,6,2008-07-27,1,1,4.0 < x ≤ 7.0,average
TRIBUTE,/works/OL111539W,10097925,"['Contemporary', 'Thriller', 'Romance', 'Suspense', 'Fiction', 'Family', 'Mystery and Detective']",0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,Nora Roberts,2008,6,2008-07-27,1,1,4.0 < x ≤ 7.0,average
TRICKSTERS POINT,/works/OL16664798W,13634949,"['Fiction', 'Mystery and Detective', 'Murder']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,William Kent Krueger,2012,1,2012-09-09,12,12,0.999 < x ≤ 2.0,poor
TRICKY BUSINESS,/works/OL19797W,12871769,"['Fiction', 'Humor', 'Travel']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Dave Barry,2002,1,2002-10-20,10,10,0.999 < x ≤ 2.0,poor
BIRDS OF AMERICA,/works/OL14937752W,418579,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lorrie Moore,1998,3,1998-10-11,14,14,2.0 < x ≤ 4.0,mediocre
TRIGGER WARNING,/works/OL17348681W,8432069,"['Fiction', 'Horror', 'Death']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Neil Gaiman,2015,5,2015-02-22,4,4,4.0 < x ≤ 7.0,average
TRIGGER WARNING,/works/OL17348681W,8579247,"['Fiction', 'Horror', 'Death']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Neil Gaiman,2015,5,2015-02-22,4,4,4.0 < x ≤ 7.0,average
TRIGGER WARNING,/works/OL17348681W,8579251,"['Fiction', 'Horror', 'Death']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Neil Gaiman,2015,5,2015-02-22,4,4,4.0 < x ≤ 7.0,average
TRINITY,/works/OL14847880W,37227,"['Fiction', 'Historical', 'War']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Leon Uris,1976,77,1976-03-28,6,1,13.0 < x ≤ 178.0,excellent
TRIPLE,/works/OL1914091W,1907456,"['Thriller', 'Suspense', 'Fiction', 'Crime', 'Espionage', 'Mystery and Detective']",0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,Ken Follett,1979,34,1979-09-09,13,1,13.0 < x ≤ 178.0,excellent
TRIPLE,/works/OL1914091W,6862819,"['Thriller', 'Suspense', 'Fiction', 'Crime', 'Espionage', 'Mystery and Detective']",0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,Ken Follett,1979,34,1979-09-09,13,1,13.0 < x ≤ 178.0,excellent
TRIPLE,/works/OL1914091W,6871642,"['Thriller', 'Suspense', 'Fiction', 'Crime', 'Espionage', 'Mystery and Detective']",0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,Ken Follett,1979,34,1979-09-09,13,1,13.0 < x ≤ 178.0,excellent
TRIPTYCH,/works/OL15857033W,6819851,"['Suspense', 'Fiction', 'Murder', 'Psychological', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,Karin Slaughter,2006,1,2006-09-03,9,9,0.999 < x ≤ 2.0,poor
TRIPTYCH,/works/OL15857033W,240245,"['Suspense', 'Fiction', 'Murder', 'Psychological', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,Karin Slaughter,2006,1,2006-09-03,9,9,0.999 < x ≤ 2.0,poor
TROJAN ODYSSEY,/works/OL84901W,259071,"['Action and Adventure', 'Suspense', 'Fiction', 'Women', 'Mystery and Detective']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Clive Cussler,2003,7,2003-12-14,4,4,4.0 < x ≤ 7.0,average
TROUBLE IN THE FLESH,/works/OL7095354W,2516823,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Max Wylie,1959,1,1959-06-28,15,15,0.999 < x ≤ 2.0,poor
TROUBLED BLOOD,/works/OL20839362W,10147317,"['Fiction', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Robert Galbraith,2020,2,2020-10-04,2,2,0.999 < x ≤ 2.0,poor
TROUBLED BLOOD,/works/OL20839362W,10447130,"['Fiction', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Robert Galbraith,2020,2,2020-10-04,2,2,0.999 < x ≤ 2.0,poor
TROUBLED BLOOD,/works/OL20839362W,12015688,"['Fiction', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Robert Galbraith,2020,2,2020-10-04,2,2,0.999 < x ≤ 2.0,poor
BIRDS OF AMERICA,/works/OL94846W,4489653,"['Fiction', 'Relationships']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Lorrie Moore,1998,3,1998-10-11,14,14,2.0 < x ≤ 4.0,mediocre
TROUBLES IN PARADISE,/works/OL25774042W,12408601,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elin Hilderbrand,2020,3,2020-10-25,2,2,2.0 < x ≤ 4.0,mediocre
TRUE AT FIRST LIGHT,/works/OL63043W,428408,"['Fiction', 'Action and Adventure', 'Travel']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Ernest Hemingway,1999,4,1999-07-25,16,11,2.0 < x ≤ 4.0,mediocre
TRUE BELIEVER,/works/OL29221565W,13790166,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nicholas Sparks,2005,17,2005-05-01,1,1,13.0 < x ≤ 178.0,excellent
